Me identifico,Tengo,Argentina,Anos de experiencia,Anos en el puesto actual,Trabajo de,Tipo de contrato,Salario mensual (en tu moneda local),USD,Bruto o neto,Max Cantidad de empleados,Tecnologias que utilizas,Tecnologias que utilizas,Automation o funcional,Tecnologias que utilizas,Tecnologias que utilizas,Tenes guardias,Cuanto cobras por guardia (en tu moneda local),"Porcentaje, bruto o neto",Que tan conforme estas con tu sueldo,Como crees que esta tu sueldo con respecto a Enero 2016,Recibis algun tipo de bono,A que esta atado el bono,Tuviste ajustes por inflacion este ano,De que % fue el ajuste,Cambiaste de empresa en los ultimos 6 meses,Cual fue el principal motivo de cambio,Beneficios extra
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,8 - 10,2 - 3,Developer,Full-Time,45000,2983,Bruto,1001,,COBOL,,,,No,0,Porcentaje de mi sueldo,4,3,No,No recibo bono,Dos,15,No,No cambie de empresa,Aumento por inflacion
Hombre,31 - 33,Provincia de Buenos Aires,5 - 7,Menos de un ano,Developer,Full-Time,45000,2983,Bruto,1001,,C;Objective-C;Swift,,,,No,0,Porcentaje de mi sueldo,5,4,De uno a tres sueldos,Performance de la compania,No,0,Si,Salario,Aumento por inflacion;Bonos por desempeno;Descuentos en gimnasios;Horarios flexibles;Laptop;Vacaciones flexibles (adicionales a las reglamentarias);WFH (Trabajar desde casa)
Hombre,37 - 40,Cordoba,10+,4 - 5,Gerente de Ingenieria,Full-Time,45000,2983,Neto,100,,,,,,,,,4,3,Un sueldo,Performance de la compania,No,0,No,No cambie de empresa,Abono de celular y/o Internet;Stock options;Vacaciones flexibles (adicionales a las reglamentarias);WFH (Trabajar desde casa)
Hombre,31 - 33,Tierra del Fuego,10+,10+,HelpDesk,Full-Time,45000,2983,Neto,500,,,,,,"Si, pasiva",3000,Neto,5,5,No,No recibo bono,Dos,25,No,No cambie de empresa,Aumento por inflacion
Hombre,34 - 36,Ciudad Autonoma de Buenos Aires,10+,9 - 10,HelpDesk,Full-Time,45000,2983,Bruto,1001,,,,,,No,0,Porcentaje de mi sueldo,2,2,No,No recibo bono,Uno,8,No,No cambie de empresa,Abono de celular y/o Internet;Aumento por inflacion;Capacitaciones y/o cursos;Laptop;Sueldo divido en dos pagos por mes;Viaticos
Hombre,24 - 26,Cordoba,3 - 5,3 - 4,Infosec,Full-Time,45000,2983,Bruto,50,,,,,,No,0,Porcentaje de mi sueldo,4,3,No,No recibo bono,No,0,No,No cambie de empresa,"Capacitaciones y/o cursos;Comidas pagas/subvencionadas;Snacks, golosinas, bebidas, etc;Vacaciones flexibles (adicionales a las reglamentarias);Viajes al exterior;Viaticos"
Hombre,41 - 45,Ciudad Autonoma de Buenos Aires,10+,10+,Infosec,Full-Time,45000,2983,Bruto,1001,,,,,,"Si, pasiva",0,Porcentaje de mi sueldo,4,3,Un sueldo,Mix de las anteriores,Uno,15,No,No cambie de empresa,"Comidas pagas/subvencionadas;Descuentos en gimnasios;Laptop;Snacks, golosinas, bebidas, etc"
Hombre,34 - 36,Ciudad Autonoma de Buenos Aires,8 - 10,7 - 8,Networking,Freelance,45000,2983,Neto,10,,,,,,"Si, pasiva",1500,Neto,5,4,No,No recibo bono,Uno,25,No,No cambie de empresa,Abono de celular y/o Internet;Aumento por inflacion;Laptop;Viaticos;WFH (Trabajar desde casa)
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,8 - 10,Menos de un ano,Networking,Full-Time,45000,2983,Bruto,1000,,,,,,No,0,Bruto,3,3,No,No recibo bono,Dos,20,Si,Desafios profesionales,Abono de celular y/o Internet;Aumento por inflacion;Clases de idiomas;Descuentos en gimnasios;Horarios flexibles;Vacaciones flexibles (adicionales a las reglamentarias);Viajes al exterior;WFH (Trabajar desde casa)
Hombre,31 - 33,Ciudad Autonoma de Buenos Aires,10+,Menos de un ano,Networking,Full-Time,45000,2983,Bruto,1000,,,,,,No,0,Bruto,5,4,No,No recibo bono,Uno,20,No,No cambie de empresa,Abono de celular y/o Internet;Clases de idiomas;Descuentos en gimnasios;Vacaciones flexibles (adicionales a las reglamentarias)
Hombre,37 - 40,Ciudad Autonoma de Buenos Aires,10+,2 - 3,PM,Full-Time,45000,2983,Bruto,200,,,,,,,,,4,3,De uno a tres sueldos,Performance individual,Uno,20,No,No cambie de empresa,"Abono de celular y/o Internet;Aumento por inflacion;Bonos por desempeno;Clases de idiomas;Comidas pagas/subvencionadas;Descuentos en gimnasios;Horarios flexibles;Laptop;Playroom;Snacks, golosinas, bebidas, etc;Stock options;Vacaciones flexibles (adicionales a las reglamentarias);Viajes al exterior;Viaticos;WFH (Trabajar desde casa)"
Hombre,31 - 33,Ciudad Autonoma de Buenos Aires,8 - 10,3 - 4,PM,Full-Time,45000,2983,Bruto,200,,,,,,,,,3,2,No,No recibo bono,Uno,30,No,No cambie de empresa,"Aumento por inflacion;Capacitaciones y/o cursos;Descuentos en gimnasios;Descuentos varios (Clarin 365, Club La Nacion, programas de beneficios, etc);Horarios flexibles;Laptop;Vacaciones flexibles (adicionales a las reglamentarias)"
Hombre,31 - 33,Ciudad Autonoma de Buenos Aires,5 - 7,Menos de un ano,PM,Full-Time,45000,2983,Bruto,1001,,,,,,,,,4,4,De uno a tres sueldos,Mix de las anteriores,Uno,35,No,No cambie de empresa,Aumento por inflacion;Bonos por desempeno;Capacitaciones y/o cursos;WFH (Trabajar desde casa)
Hombre,34 - 36,Ciudad Autonoma de Buenos Aires,10+,5 - 6,PM,Full-Time,45000,2983,Neto,1001,,,,,,,,,4,4,Un sueldo,Performance de la compania,Uno,31,No,No cambie de empresa,"Aumento por inflacion;Bonos por desempeno;Capacitaciones y/o cursos;Clases de idiomas;Descuentos en gimnasios;Descuentos varios (Clarin 365, Club La Nacion, programas de beneficios, etc);Guarderia;Horarios flexibles;Laptop;Playroom;Sueldo divido en dos pagos por mes;Vacaciones flexibles (adicionales a las reglamentarias);Viaticos"
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,8 - 10,2 - 3,seguridad y accesos en SAP y JDE,Full-Time,45000,2983,Bruto,1001,,,,,,,,,4,3,De uno a tres sueldos,Mix de las anteriores,Dos,30,No,No cambie de empresa,Abono de celular y/o Internet;Aumento por inflacion;Bonos por desempeno;Capacitaciones y/o cursos;Clases de idiomas;Comidas pagas/subvencionadas;Descuentos en gimnasios;Guarderia;Horarios flexibles;Laptop;Vacaciones flexibles (adicionales a las reglamentarias);Viajes al exterior;Viaticos;WFH (Trabajar desde casa)
Hombre,34 - 36,Ciudad Autonoma de Buenos Aires,8 - 10,4 - 5,SysAdmin / DevOps,Full-Time,45000,2983,Neto,10,Linux;Windows;Azure;OpenStack;VMWare,,,,,No,0,Neto,4,3,No,No recibo bono,No,0,No,No cambie de empresa,Abono de celular y/o Internet
Mujer,31 - 33,Ciudad Autonoma de Buenos Aires,10+,Menos de un ano,Developer,Full-Time,45200,2996,Bruto,1001,,CSS;HTML;Java;Javascript;jQuery,,,,"Si, activa",0,Porcentaje de mi sueldo,4,4,De uno a tres sueldos,Mix de las anteriores,Uno,20,Si,Desafios profesionales,"Aumento por inflacion;Bonos por desempeno;Capacitaciones y/o cursos;Clases de idiomas;Descuentos en gimnasios;Horarios flexibles;Snacks, golosinas, bebidas, etc;WFH (Trabajar desde casa)"
Hombre,31 - 33,Ciudad Autonoma de Buenos Aires,3 - 5,Menos de un ano,Developer,Full-Time,45500,3016,Bruto,100,,CSS;HTML;Javascript;jQuery;NodeJS,,,,No,0,Porcentaje de mi sueldo,3,4,No,No recibo bono,Uno,45,No,No cambie de empresa,"Aumento por inflacion;Clases de idiomas;Comidas pagas/subvencionadas;Cuota para universidad;Descuentos en gimnasios;Descuentos varios (Clarin 365, Club La Nacion, programas de beneficios, etc);Horarios flexibles;Laptop;Snacks, golosinas, bebidas, etc;Viajes al exterior;Viaticos"
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,5 - 7,3 - 4,SysAdmin / DevOps,Full-Time,45500,3016,Bruto,200,Linux;Solaris;Windows;OpenStack;VMWare,,,,,No,0,Porcentaje de mi sueldo,2,2,Un sueldo,Mix de las anteriores,No,0,No,No cambie de empresa,"Abono de celular y/o Internet;Bonos por desempeno;Capacitaciones y/o cursos;Comidas pagas/subvencionadas;Laptop;Snacks, golosinas, bebidas, etc"
Hombre,41 - 45,Ciudad Autonoma de Buenos Aires,10+,2 - 3,SysAdmin / DevOps,Full-Time,45800,3036,Bruto,1001,AIX;HP-UX;Linux;Solaris;VMWare,,,,,"Si, pasiva",0,Porcentaje de mi sueldo,4,3,No,No recibo bono,Uno,17,No,No cambie de empresa,Aumento por inflacion;Capacitaciones y/o cursos;Clases de idiomas;Cuota para universidad;Descuentos en gimnasios;Guarderia
Hombre,31 - 33,Ciudad Autonoma de Buenos Aires,8 - 10,7 - 8,Designer,Full-Time,46000,3049,Bruto,50,,,,,,,,,3,2,No,No recibo bono,Uno,10,Si,Desafios profesionales,WFH (Trabajar desde casa)
Hombre,34 - 36,Ciudad Autonoma de Buenos Aires,10+,Menos de un ano,Developer,Remoto (empresa de otro pais),46000,3049,Bruto,10,,CSS;HTML;Javascript;jQuery;NodeJS;PHP;Ruby,,,,No,0,Neto,4,4,No,No recibo bono,No,0,Si,Desafios profesionales,Horarios flexibles;Vacaciones flexibles (adicionales a las reglamentarias);Viajes al exterior;Viaticos;WFH (Trabajar desde casa)
Hombre,37 - 40,Ciudad Autonoma de Buenos Aires,8 - 10,3 - 4,PM,Full-Time,46000,3049,Bruto,1000,,,,,,,,,3,2,De uno a tres sueldos,Mix de las anteriores,Uno,14,No,No cambie de empresa,Abono de celular y/o Internet;Aumento por inflacion;Bonos por desempeno;Capacitaciones y/o cursos;Comidas pagas/subvencionadas;Laptop;Vacaciones flexibles (adicionales a las reglamentarias)
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,5 - 7,1 - 2,SysAdmin / DevOps,Full-Time,46000,3049,Bruto,50,Linux;AWS / Rackspace;Docker / Containers,,,,,"Si, pasiva",4500,Neto,4,3,No,No recibo bono,Dos,35,No,No cambie de empresa,"Aumento por inflacion;Capacitaciones y/o cursos;Clases de idiomas;Descuentos en gimnasios;Descuentos varios (Clarin 365, Club La Nacion, programas de beneficios, etc);Horarios flexibles;Laptop;Snacks, golosinas, bebidas, etc;Vacaciones flexibles (adicionales a las reglamentarias);Viajes al exterior;WFH (Trabajar desde casa)"
Hombre,24 - 26,Ciudad Autonoma de Buenos Aires,5 - 7,1 - 2,SysAdmin / DevOps,Full-Time,46000,3049,Bruto,50,"Linux;AWS / Rackspace;Docker / Containers;Java,maven,ansible,python,tower,go,jenkins",,,,,No,0,Porcentaje de mi sueldo,5,5,Un sueldo,Performance individual,Dos,42,No,No cambie de empresa,"Abono de celular y/o Internet;Aumento por inflacion;Bonos por desempeno;Capacitaciones y/o cursos;Clases de idiomas;Comidas pagas/subvencionadas;Descuentos en gimnasios;Horarios flexibles;Laptop;Snacks, golosinas, bebidas, etc;Prestamos"
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,8 - 10,1 - 2,Developer,Freelance,46500,3082,Neto,100,,CSS;HTML;Javascript;jQuery;NodeJS;Ruby,,,,No,0,Porcentaje de mi sueldo,5,4,Un sueldo,Performance de la compania,Uno,20,No,No cambie de empresa,"Aumento por inflacion;Bonos por desempeno;Laptop;Playroom;Snacks, golosinas, bebidas, etc;Vacaciones flexibles (adicionales a las reglamentarias);Viajes al exterior;WFH (Trabajar desde casa)"
Hombre,41 - 45,Ciudad Autonoma de Buenos Aires,10+,9 - 10,Developer,Full-Time,47000,3115,Bruto,50,,Java,,,,"Si, pasiva",6000,Neto,4,3,Menos de un sueldo,Mix de las anteriores,Uno,26,No,No cambie de empresa,Horarios flexibles
Hombre,37 - 40,Ciudad Autonoma de Buenos Aires,10+,1 - 2,Developer,Full-Time,47000,3115,Bruto,1001,,CSS;HTML;Java;Javascript;jQuery,,,,No,0,Porcentaje de mi sueldo,2,3,No,No recibo bono,Uno,29,No,No cambie de empresa,"Aumento por inflacion;Descuentos en gimnasios;Snacks, golosinas, bebidas, etc"
Hombre,31 - 33,Ciudad Autonoma de Buenos Aires,8 - 10,4 - 5,IT MANAGER,Full-Time,47600,3155,Bruto,500,,,,,,,,,4,3,No,No recibo bono,Uno,35,No,No cambie de empresa,Abono de celular y/o Internet;Laptop
Hombre,37 - 40,Ciudad Autonoma de Buenos Aires,10+,10+,DBA,Full-Time,48000,3181,Bruto,1001,,,,,Hadoop;MSSQL;MongoDB;Oracle;PostgreSQL,No,0,Bruto,4,3,Un sueldo,Performance individual,Uno,2,No,No cambie de empresa,Bonos por desempeno;Capacitaciones y/o cursos
Hombre,41 - 45,Ciudad Autonoma de Buenos Aires,10+,7 - 8,Developer,Freelance,48000,3181,Neto,10,,CSS;HTML;Javascript;jQuery;Python,,,,No,0,Porcentaje de mi sueldo,5,3,No,No recibo bono,No,0,No,No cambie de empresa,Ninguna de las anteriores
Hombre,41 - 45,Ciudad Autonoma de Buenos Aires,10+,Menos de un ano,Gerente de Tecnologia,Full-Time,48000,3181,Neto,50,,,,,,,,,4,4,No,No recibo bono,Uno,20,Si,Desafios profesionales,"Abono de celular y/o Internet;Aumento por inflacion;Capacitaciones y/o cursos;Horarios flexibles;Laptop;Snacks, golosinas, bebidas, etc;Sueldo divido en dos pagos por mes;Vacaciones flexibles (adicionales a las reglamentarias);WFH (Trabajar desde casa)"
Hombre,24 - 26,Ciudad Autonoma de Buenos Aires,8 - 10,Menos de un ano,HelpDesk,Full-Time,48000,3181,Bruto,100,,,,,,No,5000,Porcentaje de mi sueldo,4,3,No,No recibo bono,No,0,Si,Salario,Abono de celular y/o Internet;Capacitaciones y/o cursos
Hombre,41 - 45,Ciudad Autonoma de Buenos Aires,10+,8 - 9,HelpDesk,Full-Time,48000,3181,Bruto,1001,,,,,,"Si, pasiva",2500,Bruto,5,3,No,No recibo bono,Uno,19,No,No cambie de empresa,Capacitaciones y/o cursos;Comidas pagas/subvencionadas;Guarderia
Hombre,31 - 33,Ciudad Autonoma de Buenos Aires,8 - 10,7 - 8,SysAdmin / DevOps,Full-Time,48000,3181,Bruto,1001,AIX;Linux;Windows;Docker / Containers;OpenStack;VMWare,,,,,No,0,Bruto,4,4,No,Mix de las anteriores,Dos,21,No,No cambie de empresa,Capacitaciones y/o cursos;Horarios flexibles;Laptop;Vacaciones flexibles (adicionales a las reglamentarias);Viajes al exterior
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,10+,Menos de un ano,Gerente de desarrollo,Full-Time,48200,3195,Bruto,500,,,,,,,,,4,3,De uno a tres sueldos,Mix de las anteriores,Uno,16,Si,Desafios profesionales,"Abono de celular y/o Internet;Aumento por inflacion;Bonos por desempeno;Capacitaciones y/o cursos;Clases de idiomas;Descuentos en gimnasios;Horarios flexibles;Laptop;Snacks, golosinas, bebidas, etc;Vacaciones flexibles (adicionales a las reglamentarias);Viajes al exterior;Viaticos;WFH (Trabajar desde casa)"
Hombre,37 - 40,Ciudad Autonoma de Buenos Aires,8 - 10,2 - 3,PM,Full-Time,48900,3241,Bruto,50,,,,,,,,,5,4,De uno a tres sueldos,Performance individual,Uno,10,No,No cambie de empresa,Aumento por inflacion;Bonos por desempeno;Capacitaciones y/o cursos;Horarios flexibles;Playroom;WFH (Trabajar desde casa)
Hombre,31 - 33,Ciudad Autonoma de Buenos Aires,5 - 7,4 - 5,Infosec,Full-Time,49000,3248,Bruto,1000,,,,,,No,0,Bruto,3,2,Un sueldo,Performance individual,No,0,No,No cambie de empresa,Comidas pagas/subvencionadas
Hombre,24 - 26,Ciudad Autonoma de Buenos Aires,3 - 5,Menos de un ano,Lider de equipo de desarrollo,Full-Time,49000,3248,Bruto,200,,,,,,,,,4,3,No,No recibo bono,Dos,35,No,No cambie de empresa,Aumento por inflacion;Clases de idiomas;Descuentos en gimnasios;Stock options
Hombre,37 - 40,Ciudad Autonoma de Buenos Aires,10+,10+,SysAdmin / DevOps,Freelance,49000,3248,Neto,50,*BSD;Linux;Windows;VMWare,,,,,No,0,Bruto,5,5,3+ sueldos,Performance de la compania,Mas de dos,20,No,No cambie de empresa,Abono de celular y/o Internet;Aumento por inflacion;Bonos por desempeno;Capacitaciones y/o cursos;Clases de idiomas;Laptop;Vacaciones flexibles (adicionales a las reglamentarias);Viajes al exterior;WFH (Trabajar desde casa)
Mujer,37 - 40,Ciudad Autonoma de Buenos Aires,10+,2 - 3,IT HR Business Partner,Full-Time,49000,3248,Bruto,1001,,,,,,,,,2,2,De uno a tres sueldos,Mix de las anteriores,Uno,10,No,No cambie de empresa,"Abono de celular y/o Internet;Aumento por inflacion;Bonos por desempeno;Capacitaciones y/o cursos;Clases de idiomas;Comidas pagas/subvencionadas;Descuentos en gimnasios;Horarios flexibles;Laptop;Snacks, golosinas, bebidas, etc;Vacaciones flexibles (adicionales a las reglamentarias);WFH (Trabajar desde casa)"
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,8 - 10,Menos de un ano,Developer,Full-Time,49230,3263,Bruto,1000,,HTML;Java;Javascript,,,,No,0,Porcentaje de mi sueldo,5,5,Un sueldo,Mix de las anteriores,Uno,15,Si,Mejores beneficios,Capacitaciones y/o cursos;Vacaciones flexibles (adicionales a las reglamentarias)
Hombre,34 - 36,Ciudad Autonoma de Buenos Aires,10+,6 - 7,Analista,Full-Time,50000,3314,Neto,1001,,,,,,,,,4,4,No,No recibo bono,Uno,31,No,No cambie de empresa,Ninguna de las anteriores
Hombre,41 - 45,Provincia de Buenos Aires,10+,1 - 2,Architect,Full-Time,50000,3314,Bruto,100,,,,,,,,,3,3,No,No recibo bono,Uno,25,No,No cambie de empresa,"Aumento por inflacion;Clases de idiomas;Comidas pagas/subvencionadas;Descuentos en gimnasios;Laptop;Playroom;Snacks, golosinas, bebidas, etc;Viajes al exterior;WFH (Trabajar desde casa)"
Hombre,50+,Ciudad Autonoma de Buenos Aires,10+,10+,Auditor IT,Full-Time,50000,3314,Bruto,1001,,,,,,,,,3,3,Un sueldo,Mix de las anteriores,Uno,31,No,No cambie de empresa,Capacitaciones y/o cursos;Horarios flexibles
Hombre,24 - 26,Chaco,8 - 10,1 - 2,CTO,Full-Time,50000,3314,Bruto,10,,,,,,,,,4,4,Un sueldo,No recibo bono,No,0,No,No cambie de empresa,"Abono de celular y/o Internet;Capacitaciones y/o cursos;Snacks, golosinas, bebidas, etc;Vacaciones flexibles (adicionales a las reglamentarias);Viajes al exterior;Viaticos"
Hombre,27 - 30,GBA,10+,10+,Designer,Freelance,50000,3314,Bruto,50,,,,,,,,,2,2,No,No recibo bono,Uno,20,No,No cambie de empresa,Abono de celular y/o Internet;Aumento por inflacion;Vacaciones flexibles (adicionales a las reglamentarias);WFH (Trabajar desde casa)
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,8 - 10,8 - 9,Developer,Freelance,50000,3314,Bruto,10,,.NET,,,,No,0,Porcentaje de mi sueldo,5,5,No,No recibo bono,No,0,No,No cambie de empresa,Ninguna de las anteriores
Hombre,31 - 33,Cordoba,8 - 10,8 - 9,Developer,Full-Time,50000,3314,Neto,10,,HTML;Java;Javascript;jQuery,,,,No,0,Neto,4,5,No,No recibo bono,No,0,No,No cambie de empresa,Horarios flexibles;Laptop
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,8 - 10,Menos de un ano,Developer,Full-Time,50000,3314,Bruto,50,,Javascript;NodeJS,,,,No,0,Porcentaje de mi sueldo,3,3,No,No recibo bono,Dos,20,Si,Desafios profesionales,"Aumento por inflacion;Clases de idiomas;Comidas pagas/subvencionadas;Horarios flexibles;Laptop;Snacks, golosinas, bebidas, etc;Vacaciones flexibles (adicionales a las reglamentarias);WFH (Trabajar desde casa)"
Hombre,34 - 36,Cordoba,10+,6 - 7,Developer,Remoto (empresa de otro pais),50000,3314,Neto,50,,Java;Javascript;jQuery;NodeJS,,,,No,0,Porcentaje de mi sueldo,4,4,No,No recibo bono,No,0,No,No cambie de empresa,Ninguna de las anteriores
Hombre,34 - 36,Ciudad Autonoma de Buenos Aires,10+,2 - 3,Developer,Full-Time,50000,3314,Bruto,200,,.NET;C#;HTML;Javascript;jQuery,,,,No,0,Porcentaje de mi sueldo,4,3,No,No recibo bono,Uno,19,No,Desafios profesionales,"Clases de idiomas;Horarios flexibles;Laptop;Snacks, golosinas, bebidas, etc;Vacaciones flexibles (adicionales a las reglamentarias);WFH (Trabajar desde casa)"
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,8 - 10,1 - 2,Developer,Full-Time,50000,3314,Bruto,200,,CSS;HTML;Javascript;NodeJS,,,,"Si, pasiva",0,Bruto,4,5,Un sueldo,Performance individual,Dos,30,No,No cambie de empresa,"Abono de celular y/o Internet;Aumento por inflacion;Bonos por desempeno;Capacitaciones y/o cursos;Clases de idiomas;Comidas pagas/subvencionadas;Descuentos en gimnasios;Horarios flexibles;Laptop;Snacks, golosinas, bebidas, etc;Stock options;Vacaciones flexibles (adicionales a las reglamentarias);Viajes al exterior"
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,5 - 7,4 - 5,Developer,Full-Time,50000,3314,Bruto,500,,CSS;HTML;Javascript;PHP,,,,No,0,Porcentaje de mi sueldo,5,5,De uno a tres sueldos,Performance individual,Uno,42,No,No cambie de empresa,"Aumento por inflacion;Bonos por desempeno;Capacitaciones y/o cursos;Descuentos en gimnasios;Descuentos varios (Clarin 365, Club La Nacion, programas de beneficios, etc);Horarios flexibles;Laptop;Snacks, golosinas, bebidas, etc;Vacaciones flexibles (adicionales a las reglamentarias);WFH (Trabajar desde casa)"
Hombre,21 - 23,Ciudad Autonoma de Buenos Aires,3 - 5,1 - 2,Developer,Remoto (empresa de otro pais),50000,3314,Neto,500,,.NET;C#;CSS;HTML;Javascript;jQuery,,,,No,0,Porcentaje de mi sueldo,5,3,No,No recibo bono,No,0,No,No cambie de empresa,Horarios flexibles;Sueldo divido en dos pagos por mes;WFH (Trabajar desde casa)
Hombre,34 - 36,GBA,8 - 10,2 - 3,Funcional SAP,Full-Time,50000,3314,Bruto,50,,,,,,,,,4,2,No,No recibo bono,Uno,10,No,No cambie de empresa,Capacitaciones y/o cursos;Horarios flexibles;Laptop;WFH (Trabajar desde casa)
Hombre,46 - 49,GBA,10+,10+,Gerente,Full-Time,50000,3314,Bruto,1001,,,,,,,,,3,3,Menos de un sueldo,Mix de las anteriores,Uno,15,No,No cambie de empresa,Abono de celular y/o Internet;Descuentos en gimnasios
Hombre,31 - 33,Ciudad Autonoma de Buenos Aires,8 - 10,2 - 3,Networking,Full-Time,50000,3314,Bruto,1001,,,,,,"Si, pasiva",0,Porcentaje de mi sueldo,4,4,De uno a tres sueldos,Performance de la compania,Uno,20,No,No cambie de empresa,Comidas pagas/subvencionadas;Descuentos en gimnasios;Horarios flexibles;Viajes al exterior;WFH (Trabajar desde casa)
Hombre,37 - 40,Ciudad Autonoma de Buenos Aires,10+,3 - 4,PM,Full-Time,50000,3314,Bruto,100,,,,,,,,,2,3,No,Mix de las anteriores,Uno,20,No,No cambie de empresa,Abono de celular y/o Internet;Aumento por inflacion;Laptop;Viaticos
Hombre,34 - 36,Ciudad Autonoma de Buenos Aires,10+,3 - 4,PM,Full-Time,50000,3314,Bruto,1000,,,,,,,,,4,3,Un sueldo,Performance individual,Uno,15,No,No cambie de empresa,"Abono de celular y/o Internet;Aumento por inflacion;Capacitaciones y/o cursos;Clases de idiomas;Comidas pagas/subvencionadas;Descuentos en gimnasios;Laptop;Snacks, golosinas, bebidas, etc;WFH (Trabajar desde casa)"
Hombre,37 - 40,Ciudad Autonoma de Buenos Aires,10+,7 - 8,PM,Full-Time,50000,3314,Bruto,1001,,,,,,,,,3,4,De uno a tres sueldos,Mix de las anteriores,Uno,15,No,No cambie de empresa,Abono de celular y/o Internet;Aumento por inflacion;Bonos por desempeno;Capacitaciones y/o cursos;Clases de idiomas;Horarios flexibles;Laptop;Viajes al exterior;WFH (Trabajar desde casa)
Hombre,46 - 49,Ciudad Autonoma de Buenos Aires,10+,2 - 3,PM,Full-Time,50000,3314,Bruto,1001,,,,,,,,,2,2,No,No recibo bono,No,0,No,No cambie de empresa,Laptop;Sueldo divido en dos pagos por mes;Viaticos;WFH (Trabajar desde casa)
Hombre,41 - 45,Ciudad Autonoma de Buenos Aires,8 - 10,3 - 4,Storage / Backup,Full-Time,50000,3314,Bruto,1000,,,,,,No,0,Bruto,4,4,De uno a tres sueldos,Performance individual,Dos,30,No,No cambie de empresa,"Aumento por inflacion;Bonos por desempeno;Capacitaciones y/o cursos;Descuentos en gimnasios;Descuentos varios (Clarin 365, Club La Nacion, programas de beneficios, etc);Laptop;WFH (Trabajar desde casa)"
